id,time,thumb,index_finger,index_knuckle,middle_finger,middle_knuckle,ring_finger,ring_knuckle,pinky_finger,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
266,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
267,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
268,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
269,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
270,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
271,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
272,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
273,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
274,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
275,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
276,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
277,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
278,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
279,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
280,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
281,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
282,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
283,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
284,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
285,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
286,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
287,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
288,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
289,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
290,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
291,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
292,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
293,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
294,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
295,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
296,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
297,1.51866E+12,0,0,0,0,0,0,0,0,22640,-8480,-13748,32767,-1,-1
298,1.51866E+12,0,0,0,0,0,0,0,0,20924,-15304,-12520,-245,632,-14869
299,1.51866E+12,0,0,0,0,0,0,0,0,13488,-21716,-12176,-10511,-536,-23361
300,1.51866E+12,0,0,0,0,0,0,0,0,23352,-19936,-10276,5086,-12362,-1287
301,1.51866E+12,0,0,0,0,0,0,0,0,26272,-17692,-9236,-4844,-4921,2115
302,1.51866E+12,0,0,0,0,0,0,0,0,23948,-18196,-10836,10375,-909,-4064
303,1.51866E+12,0,0,0,0,0,0,0,0,22516,-19140,-11256,5109,-3606,-2257
304,1.51866E+12,0,0,0,0,0,0,0,0,22204,-20408,-10240,-1875,832,-1829
305,1.51866E+12,0,0,0,0,0,0,0,0,23628,-21120,-9276,-4153,6620,-4020
306,1.51866E+12,0,0,0,0,0,0,0,0,23240,-23004,-9944,-9301,628,-2623
307,1.51866E+12,0,0,0,0,0,0,0,0,23324,-21552,-11944,2242,-4665,-130
308,1.51866E+12,0,0,0,0,0,0,0,0,22184,-22680,-12688,-1367,-3002,-740
309,1.51866E+12,0,0,0,0,0,0,0,0,21948,-21120,-12572,-5615,-3711,2524
310,1.51866E+12,0,0,0,0,0,0,0,0,22436,-20152,-11856,-9278,-14598,9677
311,1.51866E+12,0,0,0,0,0,0,0,0,24992,-19336,-10376,-21400,-17475,14990
312,1.51866E+12,0,0,0,0,0,0,0,0,23820,-23628,-9456,-23235,-18516,5818
313,1.51866E+12,0,0,0,0,0,0,0,0,32676,-21300,-5704,-21672,-26691,-7129
314,1.51866E+12,0,0,0,0,0,0,0,0,31940,-24272,9300,16339,-13790,9265
315,1.51866E+12,0,0,0,0,0,0,0,0,26708,-18460,4216,5265,8032,-7979
316,1.51866E+12,0,0,0,0,0,0,0,0,23828,-19056,520,4434,1858,-7031
317,1.51866E+12,0,0,0,0,0,0,0,0,26504,-18836,1640,3279,-2237,-1566
318,1.51866E+12,0,0,0,0,0,0,0,0,26604,-17928,2272,3464,-1358,-1852
319,1.51866E+12,0,0,0,0,0,0,0,0,26908,-18224,2508,2460,-1891,-1756
320,1.51866E+12,0,0,0,0,0,0,0,0,26656,-18348,3376,507,-1055,-3314
321,1.51866E+12,0,0,0,0,0,0,0,0,28012,-19120,3572,-3629,-1433,-4011
322,1.51866E+12,0,0,0,0,0,0,0,0,28528,-20176,2264,-1588,-1651,-2284
323,1.51866E+12,0,0,0,0,0,0,0,0,29548,-19628,3100,904,-1954,-624
324,1.51866E+12,0,0,0,0,0,0,0,0,28352,-18184,4916,536,-4849,2848
325,1.51866E+12,0,0,0,0,0,0,0,0,29560,-17368,4616,-28,-2735,-767
326,1.51866E+12,0,0,0,0,0,0,0,0,28972,-17288,4216,565,-2577,-1590
327,1.51866E+12,0,0,0,0,0,0,0,0,30124,-18144,4324,247,-902,-1815
328,1.51866E+12,0,0,0,0,0,0,0,0,32420,-18408,5848,-660,1645,-5864
329,1.51866E+12,0,0,0,0,0,0,0,0,32104,-19444,5404,758,-507,-2997
330,1.51866E+12,0,0,0,0,0,0,0,0,30960,-19840,4852,992,813,-1367
331,1.51866E+12,0,0,0,0,0,0,0,0,29516,-19168,3748,1273,2205,-740
332,1.51866E+12,0,0,0,0,0,0,0,0,28536,-19392,3312,872,3389,894
333,1.51866E+12,0,0,0,0,0,0,0,0,28200,-19204,4196,1350,1609,3189
334,1.51866E+12,0,0,0,0,0,0,0,0,29968,-18804,4708,1182,1737,2253
335,1.51866E+12,0,0,0,0,0,0,0,0,29708,-18512,4132,3397,2578,2520
336,1.51866E+12,0,0,0,0,0,0,0,0,28748,-17084,4532,4207,1740,4364
337,1.51866E+12,0,0,0,0,0,0,0,0,28748,-15512,4744,4441,2059,5852
338,1.51866E+12,0,0,0,0,0,0,0,0,27224,-14056,4936,617,937,6619
339,1.51866E+12,0,0,0,0,0,0,0,0,28152,-13528,4032,-977,2732,6574
340,1.51866E+12,0,0,0,0,0,0,0,0,27260,-13544,3492,-259,1268,6306
341,1.51866E+12,0,0,0,0,0,0,0,0,26248,-13080,3732,3229,731,5785
342,1.51866E+12,0,0,0,0,0,0,0,0,26612,-12412,4396,600,-39,4583
343,1.51866E+12,0,0,0,0,0,0,0,0,25956,-9324,4056,783,978,993
344,1.51866E+12,0,0,0,0,0,0,0,0,26824,-10384,3872,-1277,-126,-222
345,1.51866E+12,0,0,0,0,0,0,0,0,27184,-11340,4128,-2058,-384,-68
346,1.51866E+12,0,0,0,0,0,0,0,0,26760,-11756,4068,-1478,-474,-966
347,1.51866E+12,0,0,0,0,0,0,0,0,27240,-11756,3816,-1432,110,-1685
348,1.51866E+12,0,0,0,0,0,0,0,0,26960,-11944,3956,-1083,-751,-1759
349,1.51866E+12,0,0,0,0,0,0,0,0,27476,-12868,3532,506,-243,-2946
350,1.51866E+12,0,0,0,0,0,0,0,0,27500,-12656,4064,1710,-475,-2920
351,1.51866E+12,0,0,0,0,0,0,0,0,27424,-12100,4040,1214,-513,-3514
352,1.51866E+12,0,0,0,0,0,0,0,0,27556,-12640,4672,1418,-436,-3447
353,1.51866E+12,0,0,0,0,0,0,0,0,27804,-12760,4768,19,-1014,-3267
354,1.51866E+12,0,0,0,0,0,0,0,0,27724,-13104,4348,-545,-859,-3725
355,1.51866E+12,0,0,0,0,0,0,0,0,27856,-13648,4464,-296,-907,-3477
356,1.51866E+12,0,0,0,0,0,0,0,0,28248,-13752,4796,-97,-707,-3159
357,1.51866E+12,0,0,0,0,0,0,0,0,28668,-13948,4636,-378,-1001,-2727
358,1.51866E+12,0,0,0,0,0,0,0,0,28172,-13836,5016,-440,-944,-2718
359,1.51866E+12,0,0,0,0,0,0,0,0,28592,-14428,4900,-968,-700,-3249
360,1.51866E+12,0,0,0,0,0,0,0,0,28732,-15352,4744,-486,-755,-3305
361,1.51866E+12,0,0,0,0,0,0,0,0,29212,-15448,4956,921,633,-3591
362,1.51866E+12,0,0,0,0,0,0,0,0,29136,-15456,5224,1523,365,-2903
363,1.51866E+12,0,0,0,0,0,0,0,0,27696,-15580,4884,2484,3035,-3987
364,1.51866E+12,0,0,0,0,0,0,0,0,29116,-14804,5140,1638,-867,-1393
365,1.51866E+12,0,0,0,0,0,0,0,0,28788,-14520,5368,2375,289,-2232
366,1.51866E+12,0,0,0,0,0,0,0,0,28984,-14540,5188,2517,-354,-1485
367,1.51866E+12,0,0,0,0,0,0,0,0,29008,-14412,5292,2315,-150,-2064
368,1.51866E+12,0,0,0,0,0,0,0,0,29084,-13896,5672,1411,663,-2142
369,1.51866E+12,0,0,0,0,0,0,0,0,29268,-13872,6056,-229,-532,-1967
370,1.51866E+12,0,0,0,0,0,0,0,0,29996,-15088,5864,395,357,-1601
371,1.51866E+12,0,0,0,0,0,0,0,0,29436,-14580,5348,35,147,-1075
372,1.51866E+12,0,0,0,0,0,0,0,0,29264,-14384,5796,-1323,-411,-783
373,1.51866E+12,0,0,0,0,0,0,0,0,29668,-14884,5720,-3391,-874,-676
374,1.51866E+12,0,0,0,0,0,0,0,0,30576,-15036,5612,-1803,91,-909
375,1.51866E+12,0,0,0,0,0,0,0,0,29712,-15228,5212,-1505,-929,-20
376,1.51866E+12,0,0,0,0,0,0,0,0,29936,-15320,5504,-198,151,-1353
377,1.51866E+12,0,0,0,0,0,0,0,0,29936,-15364,4876,94,-543,-1037
378,1.51866E+12,0,0,0,0,0,0,0,0,29308,-15420,6440,693,-2796,-1038
379,1.51866E+12,0,0,0,0,0,0,0,0,30744,-15020,6240,-619,-529,-2418
380,1.51866E+12,0,0,0,0,0,0,0,0,30420,-15236,5776,-2580,-2035,-1460
381,1.51866E+12,0,0,0,0,0,0,0,0,31944,-15908,6776,-4283,-1963,-1814
382,1.51866E+12,0,0,0,0,0,0,0,0,31836,-17384,5924,-4623,-2239,-1798
383,1.51866E+12,0,0,0,0,0,0,0,0,32292,-18932,5736,-2793,-2208,-746
384,1.51866E+12,0,0,0,0,0,0,0,0,32172,-18108,5360,-2159,-1251,-637
385,1.51866E+12,0,0,0,0,0,0,0,0,32320,-18068,5804,288,-719,-1336
386,1.51866E+12,0,0,0,0,0,0,0,0,32767,-18284,6296,355,-629,-1570
387,1.51866E+12,0,0,0,0,0,0,0,0,32767,-18420,6424,724,-1890,846
388,1.51866E+12,0,0,0,0,0,0,0,0,32744,-17912,6212,1307,-612,349
389,1.51866E+12,0,0,0,0,0,0,0,0,32767,-17836,6456,-996,-919,249
390,1.51866E+12,0,0,0,0,0,0,0,0,32767,-18184,7164,-826,362,-532
391,1.51866E+12,0,0,0,0,0,0,0,0,32767,-17800,7044,-2665,-3127,1207
392,1.51866E+12,0,0,0,0,0,0,0,0,32767,-16404,8432,-2849,-6338,1922
393,1.51866E+12,0,0,0,0,0,0,0,0,32767,-19784,6436,-5585,-2424,-1225
394,1.51866E+12,0,0,0,0,0,0,0,0,32767,-19968,5444,-6455,-3090,-1451
395,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20364,5144,-1010,-4099,2068
396,1.51866E+12,0,0,0,0,0,0,0,0,32767,-22228,4860,-3411,-39,-503
397,1.51866E+12,0,0,0,0,0,0,0,0,32767,-21832,4556,-215,1164,-698
398,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
399,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
400,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
401,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
402,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
403,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
404,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
405,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
406,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
407,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
408,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
409,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
410,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
411,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
412,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
413,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
414,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
415,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
416,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
417,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
418,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
419,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
420,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
421,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
422,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
423,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
424,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
425,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
426,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
427,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20192,6655,-1,-1,-1
428,1.51866E+12,0,0,0,0,0,0,0,0,32767,-20604,6204,-1573,3216,-3032
429,1.51866E+12,0,0,0,0,0,0,0,0,32624,-23064,7012,-2689,-812,230
430,1.51866E+12,0,0,0,0,0,0,0,0,32767,-18228,6240,5241,-296,7153
431,1.51866E+12,0,0,0,0,0,0,0,0,32767,-17324,4656,13583,4843,24003
432,1.51866E+12,0,0,0,0,0,0,0,0,32767,-14408,8372,-14589,10641,5313
433,1.51866E+12,0,0,0,0,0,0,0,0,28844,-14660,7912,-2647,4530,-1071
434,1.51866E+12,0,0,0,0,0,0,0,0,30392,-17924,4644,1548,254,635
435,1.51866E+12,0,0,0,0,0,0,0,0,29944,-18964,3400,-675,-4026,3415
436,1.51866E+12,0,0,0,0,0,0,0,0,29580,-16116,2784,5034,-7153,655
437,1.51866E+12,0,0,0,0,0,0,0,0,32767,-17124,5796,-3898,-5478,-558
438,1.51866E+12,0,0,0,0,0,0,0,0,32767,-17452,7039,-1,-1,-1
439,1.51866E+12,0,0,0,0,0,0,0,0,32767,-17452,7039,-1,-1,-1
440,1.51866E+12,0,0,0,0,0,0,0,0,32767,-17452,7039,-1,-1,-1
441,1.51866E+12,0,0,0,0,0,0,0,0,32767,-16688,6708,-9949,8604,-1846
442,1.51866E+12,0,0,0,0,0,0,0,0,30468,-19460,5028,-1924,1299,1294
443,1.51866E+12,0,0,0,0,0,0,0,0,32767,-19652,4952,-1265,1648,411
444,1.51866E+12,0,0,0,0,0,0,0,0,31324,-19828,4992,-156,3223,-351
445,1.51866E+12,0,0,0,0,0,0,0,0,30792,-18752,5280,-757,743,-326
446,1.51866E+12,0,0,0,0,0,0,0,0,31428,-18864,5160,-780,-229,681
447,1.51866E+12,0,0,0,0,0,0,0,0,31952,-19688,4568,-1908,165,-4
448,1.51866E+12,0,0,0,0,0,0,0,0,30544,-19868,4788,-3390,-1391,-146
449,1.51866E+12,0,0,0,0,0,0,0,0,32588,-20192,4576,-1914,-1907,1257
450,1.51866E+12,0,0,0,0,0,0,0,0,31004,-20396,4500,-2006,517,820
451,1.51866E+12,0,0,0,0,0,0,0,0,31732,-19948,5020,-657,1326,136
452,1.51866E+12,0,0,0,0,0,0,0,0,31320,-20648,4124,-1932,-215,-1550
453,1.51866E+12,0,0,0,0,0,0,0,0,32288,-20740,4480,218,1060,-195
454,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
455,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
456,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
457,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
458,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
459,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
460,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
461,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
462,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
463,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
464,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
465,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
466,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
467,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
468,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
469,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
470,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
471,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
472,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
473,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
474,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
475,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
476,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
477,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
478,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
479,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
480,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
481,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
482,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
483,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
484,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
485,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
486,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
487,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
488,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
489,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
490,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
491,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
492,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
493,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
494,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
495,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
496,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
497,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
498,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
499,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
500,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
501,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
502,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
503,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
504,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
505,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
506,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
507,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
508,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
509,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
510,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
511,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
512,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
513,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
514,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
515,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
516,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
517,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
518,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
519,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
520,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
521,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
522,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
523,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
524,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
525,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
526,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
527,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
528,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
529,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
530,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
531,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
532,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
533,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
534,1.51866E+12,0,0,0,0,0,0,0,0,31028,-20452,7711,-1,-1,-1
